InstanceID	N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
1043	37.4501906077562	53.09815325151752	35.84363764948233	61.974213568379284	28.55715185925246	6089.04217226703	23.520553981052174	65.52302313197336	38.779010315559184	37.917183088268025	526.3148328761623	27.88342071911577	134.30873093749724	11.99257777
307	2.8734944219680063	52.60295683119759	3.013131360537402	99.0576328417589	11.190921769725833	7127.894950297002	0.656419540863951	14.290872885570899	28.436042841219603	47.74806868023905	457.2773102594694	5.723645368626246	119.91178922979985	125.9154043
1191	1.000013919737022	11.404863773175466	0.6578519038887731	4.303745879666496	25.620836589145473	6407.292057690496	1.773757934433728	1.60904071653318	2.651231873525162	2.2363278660774197	527.1140934355794	2.4018994048590425	24.255006491972903	151.8031081
982	33.9654686327694	48.95261231507974	35.474376094236234	274.19592266782297	41.38956708508325	6685.92552691832	22.317901218032308	66.1984706290335	59.32237794445314	71.61635629185693	565.1973833937852	30.22926796386608	109.24708708033525	61.66933954
271	2.7055499306719213	39.42852548155722	0.2126051876660957	89.5988502533737	27.81542537533102	6655.799933891738	8.327362887615248	18.784396788917164	33.85680317418191	30.572796138532997	434.83108347828215	4.208445808689357	73.12204026941014	127.7835325
1190	3.8915731695268967	2.3069704333175682	1.0389660755788346	15.166692511010503	24.696827411001653	6206.820157720547	1.1195255745863024	9.778655119269514	20.037070774345217	5.346900379344964	125.61214340183871	4.138172020500286	52.3015448737471	135.5391366
600	2.459872562019036	36.03873092464749	2.6141779901267057	47.06257897783976	29.066277612742756	5860.504172026598	3.7398331370800637	12.424750122742747	23.61303532457996	6.8736323517381654	554.1426186217438	8.042348386910199	10.039911297832065	161.9717724
119	3.8682739464541642	2.0351212174733684	0.8931574727612966	8.18420017388	0.9028296735761294	6607.23003682878	1.3702535358783925	9.31270815075693	16.006371426290794	9.658095247440036	531.9283225989532	5.049499559638254	22.18313806512117	137.9985649
469	30.321213511471317	26.709543363352353	29.464203887234902	213.33998664135314	24.732417077850148	5215.220544856515	21.154434385621503	70.75154889616095	55.16618651417724	113.19321585496895	408.1177129639153	24.05695247713156	72.77937163624625	73.88290512
287	31.85480428163733	23.027322236599304	33.09311219543656	193.159053014565	26.914819931548305	6926.823056137509	21.31480812791408	48.30495192395158	46.02260633335948	73.1509271132897	392.7192620411781	27.928775183610057	107.06601913867559	53.04866777
1158	28.976754616724985	47.40471666205077	24.532479833497636	229.2312910711307	28.775851580663925	5635.078213560178	19.341144221716977	63.73100201407682	49.59602508152218	101.2149530910657	441.15430237037464	24.291675844519744	77.26359724272982	76.59435773
1092	33.92876321619555	47.043935427240946	32.68845259015459	56.9774637880053	29.93947773131826	5906.533292178652	27.836426485717	70.73667621183115	42.181169468743086	44.09902917754206	264.94930056401665	25.477984130963172	50.07348214018562	15.22157667
989	3.115003928326033	4.72770798491508	1.1142359946973661	8.23998676658718	29.127443876546298	6566.13380752058	1.2324288598980875	12.192355079191518	10.97912861608059	8.499692078806788	546.692617369578	4.931283384184438	18.06891804353399	149.4869587
158	25.15668335646273	39.35625331051443	22.367542917212297	239.37923926682075	38.200825433051385	5634.295739462886	19.010946742329114	74.14033793531505	50.514987449513654	65.83305097750937	151.82399993142857	20.767394460460842	81.3404427078026	89.12065487
1237	37.212932369879965	55.25591743284505	32.0300052795924	261.65675437845584	31.713146413770378	6751.537902237937	26.740296648401884	52.63418856132304	46.2527140238665	87.99490938053383	819.5181818734868	26.414298095168032	166.52760542313894	21.48576145
752	28.519828984052417	23.051001865527187	25.316130716709562	202.7403076764747	29.854904037003642	4958.995212605022	19.5751546398152	58.45830337568681	51.88797661329516	101.80753309683739	162.11030916304762	27.435826497263523	38.141723677212525	75.79281689
178	34.22197302886508	54.59219113826221	32.7583370150745	244.53090007305906	37.87583414453629	7407.287521268687	22.798398101921475	55.38906042153144	46.08682542276919	82.54007531987432	713.3187108811619	27.944570974059342	174.19096595348566	32.07327706
727	12.044669997079248	66.96043682677497	2.6706880365572574	95.7923511445771	38.506746126907316	6817.839896670677	9.190284911407558	30.701186988343977	28.558516365840585	19.935936153077918	704.9670394945379	7.245207169725405	81.35675429376566	130.087448
1243	33.86953235044561	60.80311810358735	34.8281921253971	204.42972667709418	37.36407401341478	7375.682530282323	26.05956975230632	91.67278325294211	51.794282110611746	91.83195683709393	694.5079389797323	30.76181413654515	77.30840595589096	43.63829962
489	34.06519227472373	66.30018679761923	32.5460963575353	277.65799872600275	31.370367973158476	7234.306715101055	31.400563009199818	74.66666582987489	63.58692864372069	125.64362450691019	450.9680784969454	27.793346510129062	139.6314064473722	45.82508471
116	36.21121394504043	49.64916879676539	34.215936925758854	259.25173390902404	32.152592470037554	6034.786131582897	24.033463136426736	50.023757212906794	44.264014359611956	75.43493774693198	654.0502809243387	29.25964299754114	85.9118071726272	7.885088621
437	1.142410454485277	25.04788080339823	1.219914505501514	178.56978845541155	19.73996261989762	6751.544308926127	0.7314755376389903	24.827054766893696	17.92686533658988	35.11763126147611	675.7552972212088	3.2643896303845272	49.429475015903655	142.0318516
1087	35.80056202516059	29.75086663064986	35.21704049558514	105.17143098982163	20.46323224709191	6080.591278186201	26.59242022844328	49.96443170137151	38.686771757529264	41.87501201092411	497.5711797182891	28.551228380383428	92.31834456204074	11.89854652
346	3.4087767269910305	14.511565278560694	0.36685095936971834	195.88170502119297	26.5031532071046	5966.942017683486	2.2016759968837163	32.54344155644634	28.403873937107598	40.597478118733775	244.28086834906145	5.6889821898078665	26.061903972618982	95.43370486
890	2.85466172710354	28.47456561873185	2.88979812660466	49.373845758207935	11.274963009462788	5908.1935884529075	1.9210034544165997	12.856799302994599	18.44293215757433	18.01884668185629	120.00899515307023	6.9142126457351605	41.5027128150494	160.7329246
544	2.267602715611565	30.663706446800465	0.2851109705664133	52.59580856126241	22.270257681810644	6206.8232445995745	2.575274260275581	6.0102373422944	4.173254156684084	9.288058386565657	150.0564385553831	3.427202303701689	59.28488675484393	144.2170459
1223	3.197131873291889	20.428379632142423	0.4418122489313012	20.930279775887765	21.08214030448551	6062.480051270106	0.3263937948593264	13.051161388265207	11.812558681241548	5.825864566387359	270.6147077008633	4.178740552120653	56.805963957448284	157.9235142
90	26.676570869434112	24.700580694191913	26.090277498646845	66.23316990204226	22.292063950158955	6460.2818862087925	21.014805563184737	39.189884654539284	36.59839519008703	33.76915230142716	452.93143060500205	25.970638049699033	51.831636224786244	103.3494066
833	33.33022058791212	54.92406755360123	34.08406660489534	290.64867105229484	37.64254382843911	7098.929746146177	23.889087316894642	68.41439424047778	56.82916409845464	91.62102728675544	260.7020532455262	29.74443132955959	130.52562741145982	49.71671182
829	33.46166078925013	28.78268598040178	29.71961243315513	262.9221426103076	41.34379810321072	6540.347061847356	22.409305281663162	71.06567693756327	55.42341801199345	83.26605126664329	548.6738644971198	28.28792785650562	96.68074248255648	63.42175524
1226	1.8805298895159583	12.117032725246677	0.3301600130987301	44.72998676406922	36.221247153940645	7178.366516091326	3.0775156090456455	18.05700603059575	13.740071428490767	7.986176995404891	565.2644624995627	5.1300215762122	38.47528215279379	123.5280948
1470	1.8705399647181267	50.74855174353611	2.680997382783979	106.7918484899295	35.06130952598544	5481.513536632451	19.1802441411957	31.757529162236004	41.66795494608954	39.02411682226594	171.3785020635411	4.940434061384158	49.310695817761456	164.7005316
1202	33.65652981325292	24.309823429501915	32.3679824746246	194.23664411227364	20.477000935678916	5606.984180431072	22.803805555404402	75.3679577601085	57.47120682224778	72.44312321572487	261.2528717977089	25.44556574777904	122.09621760943551	10.43706287
467	29.54900485896739	26.338515146265717	24.550825325816778	210.7223937398758	25.33728255371042	5055.196701021835	20.666182719342476	63.74949721706147	49.30984940673934	79.79943683144172	260.70555533662684	26.165521943047647	61.698425894909356	73.53176507
207	27.09950193701914	44.35856942336043	23.666965474928134	211.81507444285813	35.486555302027426	5296.502042571748	20.045638071398255	56.35467614553119	48.57486038843251	63.72508712924239	138.45525527821113	22.12061067809463	58.819427379678025	76.43441983
770	30.738623957073	24.584909358592476	25.720784601081874	258.230271548922	30.73034588422597	6512.498370064733	22.62655693282274	72.72017530780452	48.760359122294524	70.11358053070265	471.1788515466417	28.092179352385646	70.7128678768629	60.71839905
1408	2.384004862871492	29.180689533223383	2.4626108860711176	90.41607799084683	20.513931312042278	6314.5815709127655	0.4083936713591959	11.299318610577519	17.312231613516015	11.723434490535277	201.28489449172906	5.4534871848230875	62.47522729875141	138.0366971
121	29.26061288691271	21.871692349302293	24.61107763762674	227.88084613747367	30.282659564847652	5516.503023244143	21.572975796974728	62.15612110458035	45.772304049095666	105.36010668835173	318.81879971987547	25.628173312131207	60.58460013104477	69.37206367
946	26.507480122280775	39.512700838551005	24.58212872956315	46.47455541345307	23.526693317541454	5509.326004046919	23.366739923849128	35.0173016924872	35.98077223167339	72.88630190144603	243.80791887837773	23.841837608596588	64.72628336111859	78.91083807
1104	30.229412625305834	68.71717767212792	31.316320073269612	309.8551919553195	32.0490650733199	7524.354822394303	23.00733434112585	95.56718200111314	51.13991921813319	83.630416672514	697.4113883103705	27.030363847843706	68.48329021325098	50.39993578
91	2.437695986482983	4.30305152444249	2.7334696931268887	3.3027366149590605	0.9794150896384591	4872.882375010251	0.5557950279463364	1.451102141851448	5.470633549665533	2.477019712668864	474.66219488126177	5.740768578286425	8.495008331071762	165.113123
645	34.299512766796866	30.688340939620204	35.092767331682346	171.0161393948694	22.62708911820691	6423.380652212651	24.17441793974741	52.91477094122879	44.00066937818407	62.022454908015824	511.91230750467224	30.61707601623309	114.4203773674171	19.21529685
8	34.779095799624486	43.4710832364424	35.25496349911557	266.8345788297045	36.33740385798587	7510.9753245105785	23.92112935952383	87.3535928016539	53.92821667763199	78.15921632670414	806.5857263219576	28.589702994477342	76.96370753815259	34.6534136
691	3.1622877576059283	1.1827061336717395	0.38850082174104505	47.12479685081545	24.36286160943725	6376.296028993424	1.400615212443134	12.78733749479485	16.1080248059587	7.611465108720024	293.2854958173264	4.757055197669754	19.550826293063203	134.8516691
757	39.060849397930525	68.92725429905857	24.997020355524164	264.15670339228086	59.00978882813975	5138.632688844335	40.27214143705052	86.39733663757397	69.99067158881397	88.3311318376828	330.5885928498548	25.10326739374554	109.04358202967128	75.38323172
838	15.434077576943722	10.671587441501577	12.25173416065455	198.39922980900343	16.0189351796157	6033.840299922902	8.202808629476136	54.052618309929706	35.369868779773746	62.53386387240192	304.80501227408445	15.432147154792666	62.9124340856995	95.26207904
1	3.191522043779265	45.458148439752215	0.7416222340433594	44.214146117115206	24.65931824484909	6209.525426035033	0.5248768391277304	22.874960681741758	4.479320472926727	3.793358172254961	157.42692018341336	4.602328772890857	48.65934582256491	150.0912539
1267	29.0903269627138	28.224093480615544	26.764149056957212	232.66771220674602	37.3053591230769	5328.628476550151	21.86422993990365	49.37557076705849	45.72186077670611	69.60346589214575	134.52005638162456	25.613150284914422	56.95305469703502	68.86486521
1439	19.320474702714712	38.1955853897138	18.86840870145323	43.09698265930618	22.042406111137222	6190.954670864611	15.053441942883657	31.396874863734105	28.92729948010473	22.323163511796768	459.5057917445916	18.788418123033857	87.30822766139222	96.67817198
300	5.316152526134714	6.694289452758507	2.3202554916364693	48.18441044965268	26.423401034817097	6308.002448753986	3.4077295792212414	7.331833141557688	23.15106103865595	24.683978955675602	205.02799239278073	5.652986898450935	96.63299142925048	139.4198781
839	3.7934324202919587	51.796198984445184	3.02300327380526	226.04430911466935	25.51440149542921	6329.37673369891	1.5809447692195424	26.457339830086333	25.036685980117888	40.08427196974964	226.6394772628017	7.981796211892909	79.83693784962385	131.0632492
1429	1.4360745989659724	0.16281653484762193	0.5737080888026139	28.42216745808197	30.214405478718422	6385.138990874596	2.042070654733416	7.0781342113467485	3.73535428869487	4.223865730057024	538.9613017463057	4.222311230516326	16.776615774006533	153.19188
646	3.757387314443909	2.4748384377771657	1.5455258620147627	24.73926602487191	24.46185938352358	6248.727832963512	1.958916293374915	5.464874279055239	16.237478354366374	15.653285402092747	162.33721004144812	6.1291649021273855	43.37658730426665	136.7688638
795	3.8812830164270054	37.201195682199696	0.9199973596972147	45.25905131085052	11.74308382820572	6240.530591004581	2.3185464348088214	26.060818447693965	19.692334838173558	7.329042405517804	149.36460566799366	5.408438040873611	73.86167620311133	141.5063912
1392	20.541723834953082	29.27496228798073	17.68009565769268	211.33282636397396	48.51300324127457	6999.372558081143	14.5175476993208	50.51971284027885	36.432730892414035	55.773890898117884	346.26296807833825	20.917244717227486	48.06330787388435	125.2847249
1369	28.186805325562666	30.797355846480222	27.42095268567328	191.38126261713106	30.8153543691874	5308.37756592503	27.37601252171624	65.0119498701699	56.728022887280694	72.82651740410705	215.5573940024054	23.83849016674233	57.39532325859838	86.57740907
336	2.9168270218184276	32.375654971492175	2.890480121423592	59.40447604547001	25.434544512159132	6357.25927310007	7.185634531717291	14.864935936609564	28.135776774492815	32.379963815076174	299.3748487509793	6.739307291572904	70.79792203730484	150.9826293
355	31.229268166616418	69.70559898316222	26.91648072153778	267.5632441388351	33.458426356299505	6399.39752428663	31.055525411472765	86.67041663425643	52.04827709457463	95.16655287530638	563.3294345216863	27.25443359405167	116.35759528110843	81.38743372
313	18.58133957990977	44.74059205606217	19.40361193044361	66.14048644771738	22.866356972688017	6782.097567246748	15.368987541699482	41.14248298432206	36.94398178958451	59.17585360159477	511.6020103949228	19.163337612784346	78.53518635746563	113.1986047
214	31.108660958720893	35.69184400002658	27.735801276103917	252.26807195528087	27.447082249615992	5839.2723179838395	24.9316826851145	64.85394932690973	53.94645561318034	87.81100135500887	226.8713888928097	28.030918450507112	78.43505425150032	80.4926829
135	11.780994553170292	47.666534414503154	0.25702129548122266	77.43572983204065	37.8857060322748	6646.0070075465055	9.423705287117503	23.990909759492965	27.02715650573374	17.783829555964218	577.3737711223852	3.653483053920176	37.36938093908885	149.2944849
788	26.99851800987899	47.056838826597485	26.78924930597589	212.14916382134825	39.81675584003639	5428.78459737891	20.587609286532626	59.56912085873207	46.348441006658575	106.05747433588303	472.09224923763503	26.946929360382793	70.23475116673713	82.47532818
953	26.2816148938076	52.51686632610394	25.312061411458874	254.97126334950332	50.94003650414615	6283.438244956413	48.78938319433082	87.8291318350052	70.51780753868917	129.8713863429672	475.0737343031092	25.786991357378636	134.17021820277444	96.12184004
1488	2.271965957404179	43.93047670092732	0.9281437579302797	206.81414701430643	25.119851322453336	6318.3444484746915	5.559209835568896	43.312628929247715	27.143873705897185	44.76672150038158	218.11580761538482	5.3535013009131776	44.95440201536243	139.3665955
809	31.597439417104106	24.185579175978194	30.747044645537002	200.37086841143125	31.036537312464844	5882.20314373233	20.834479660840373	73.08089605615679	48.511189796382325	73.18131848088976	563.8245085923489	27.218498118896438	42.88042509094699	8.101358681
146	6.012989635641184	11.172773203869982	2.26721759247359	8.765963209308934	24.171430007814173	5418.549511406619	3.262862910245662	4.768351816374466	8.275104941018295	10.443406341909583	97.14947492093529	7.638616702183476	21.962486675503577	163.5411033
964	4.6984107241517625	12.161271658930989	1.9258112705228079	4.638626523675688	24.620066079703243	6507.39262214346	1.6282467859688396	1.7332106748831717	3.7380748320523445	4.063085574832544	391.4329155583372	7.080768061707064	24.798114329376457	140.2275495
965	32.495839737340596	56.676482262715716	30.936880480792745	231.81325435089857	37.54211064631319	7268.8231301694495	21.180503439793615	79.7555857241845	58.585510750658784	88.08510561614534	808.6464670181898	28.49894561241563	79.7198497593855	26.83651556
134	32.09331503382928	34.77199576659186	31.019134799664894	224.59557897590815	30.584822872299164	4741.722930138342	21.118709919160974	67.5033909220801	46.412918470302984	69.01700803577295	310.16833701632555	26.68621030849886	57.32640320446649	1.873040639
117	21.525555671403673	52.52237899669559	18.377725191760483	222.119486986756	25.087154071842722	5893.68310263251	15.04149038069747	64.99515609697464	35.36050329087152	93.91618650483926	419.535083863014	21.768526515034427	74.59825259769451	84.88030188
1296	32.749748590073054	24.298755393477744	31.5442099097135	265.23785725052034	30.675203930148367	6287.2412178011045	20.198934930429846	74.97186500331398	51.75346165714463	72.67353689735856	647.8409972523413	27.461054669495287	41.751783133024304	14.5275751
225	4.179705849101971	43.90747826115999	1.0577212803372136	177.76411675150575	8.156218140991772	6829.50254260721	1.0024201891561408	33.086312971554904	28.772412244127	28.369255456707346	527.086889085445	4.927330685790441	71.39875487005163	109.6887964
1286	32.63097797891891	33.14586508524903	30.77871968791181	278.36683933926986	19.606725454235754	6722.903476368462	27.21876790986549	74.43040775984217	42.189842323203905	89.55786711908252	156.97828179630383	27.33411199687858	91.52861523838557	28.91473071
577	33.80674661014113	29.06118039919612	31.772161913992065	98.22636719081522	19.34665699103287	5723.932477102096	20.469310992484832	27.533575297420157	29.61153202150908	34.656628372415994	323.67022643793774	25.126438031290952	110.48491070020037	7.846001286
679	0.5084959791192732	23.86165145289256	1.3354274051457442	53.22573163613748	22.665518234705758	6643.852224637638	5.175431158090037	18.578386923405713	19.459386009719307	5.555170026187959	412.2361557234205	3.0579894082041754	43.28347993471262	115.9775817
818	0.5434420533374844	4.490568049322979	1.4313226541845014	153.660038693471	15.853610343757596	6228.460223935008	0.2607675479335203	24.160111671121864	21.411271576441354	32.70844942849463	199.31986284010284	2.1893011320325493	33.94409734507695	146.8920026
32	21.41273060605682	48.45901854291313	19.506500725702754	265.1195686279826	50.52190785152497	6424.84367379945	15.674802574167366	82.85552445274102	48.37543484972194	77.34760244267602	597.629304246167	20.397845842038006	98.316652388724	88.35367935
1466	2.4233994829209355	56.08847204481171	2.2533271545937166	99.69390464845	36.14402137775178	7295.553152777538	1.284889834706544	23.47760015089769	21.711304855984146	37.438442196277606	602.0259051710767	6.268324527152858	74.52922372294049	123.6229118
1204	3.5529452157203467	7.979566919066273	0.9329705651276632	2.3552419217862868	9.863178260435653	7197.879160038077	2.316085738315479	5.398950934321327	3.361103566675843	2.593571898131538	546.2996144915411	4.147100310229346	24.209642430874265	125.821187
295	5.903947598127386	10.595035212361687	3.379456462960593	203.89852432495604	24.15525763307782	7022.940615200019	2.62055612721063	40.53561652375964	26.92397853427102	68.89740981425894	630.3135005149937	10.94810767249842	57.346728287099715	118.7163839
459	25.642149433392508	43.455126780401464	24.8360450465097	68.61367542216652	35.49837967368165	5943.096603979693	23.777534680256043	46.25626583939477	43.03345075964571	34.07110240130578	399.9133910648358	26.156205091939324	73.71632237599783	85.29250993
919	34.144639394228705	31.399750951040208	25.77586185378823	203.08147902305873	44.31105250272589	5609.588733014343	24.967437240945003	74.79151363484749	47.8325995596065	112.80951256860166	422.30376720558786	27.446913368546806	66.18370125430806	69.37441825
1113	1.7863060459101119	37.12060875839351	2.509844364306098	83.34030068233088	29.68378274343797	6985.515016093543	7.325697042108464	16.812695054815226	17.808463431063224	10.519727895205214	601.1615564780976	5.590582587804082	58.62692524311559	127.0834339
123	33.10490724410508	28.897807361961913	33.511713185264384	201.26499392490032	19.583839865609384	5106.78778527064	21.34014589797076	52.57079743344146	50.23322738558024	74.58506310006211	270.0536755186995	28.13907927430834	124.95590609052309	5.116758379
79	5.21711834436858	45.37159940724842	4.056692302928599	52.38765023301573	34.83507562192949	6502.778514204977	2.3353995284036775	29.858910621438927	17.188387108948536	19.92946072687957	352.26434530112886	9.109953673639565	71.79947630576312	102.0351296
924	1.046800678960639	12.010398893499676	0.8172352620286754	19.382164074342466	20.382307699388797	4048.2188460601187	9.022125267670779	16.960629898705726	25.4147595736674	10.416550793122184	311.381063320674	2.533391655372478	13.712960588746311	166.0057085
349	34.89980554456194	35.11994782801315	31.070139845328356	285.00280343215616	32.44488970565126	7424.529898135493	22.548001724066616	77.2540135474885	54.431210838860615	75.84102244693976	873.6885018354816	27.6404456436613	160.6967164922156	28.98740652
1400	4.297397267628747	10.974091556392443	2.4795302875681995	184.42099248778146	9.631732241297545	6716.021846484249	0.7341940766515702	32.28009969619593	31.150964160097747	44.14119800336233	618.7097524125969	8.332359682284713	34.71708829449533	130.082151
1217	4.397994694305769	16.18339204575217	2.6614548094812265	11.355596967672355	29.28729368767865	6424.861243599433	4.629759765478055	9.618242163470745	10.777712011315666	34.766455823399426	139.55077160625638	7.285573868118015	69.69339590160452	113.9733551
617	0.8567661109528455	11.033705695183848	2.6182809109704186	13.783064267999222	3.3050949225080157	6230.783313852053	0.20281370567416357	8.064821782251267	12.81084184111038	3.123597625553808	121.97316100747246	4.262232439907635	28.027642420647314	141.9978492
1012	19.933842477133066	43.253203041331986	17.159820342893006	220.20873872059735	34.25979328359459	6666.741449360494	14.010659704918345	54.26900825062754	36.18342748229139	80.43854800471411	116.47385770482494	20.771654841005116	58.12593132396309	112.4874475
193	32.474786930515535	39.64530064951927	30.4260870722573	288.31001700780047	37.71810613152619	7461.3393454826	21.162208985633594	82.96017073969607	48.832037202471014	109.20468215419852	857.4922158241051	26.43698864261991	149.09437377127244	29.88233451
521	6.274754118948764	38.36496814464185	0.5300744703766168	134.03711727425218	5.267778662432204	6390.786381951362	4.712075351184197	20.337105326879165	23.78073055392952	26.086440220017675	588.0838409904555	2.4936797208334873	27.57438985547762	158.3834634
223	32.82154021085023	30.768761977010215	30.620824763418874	212.8416054109579	27.238959938032774	6015.652197890121	20.80832942363281	82.29583653565784	54.49906999428295	71.7220840260911	479.5686682447374	26.648596614968948	115.52270828793733	11.87294501
7	24.040618389180846	49.97767891024377	23.243158360841832	126.24207899995291	27.87214905142198	5700.477987319398	26.557788282124946	56.20344569458269	40.51911994533709	42.489629650545766	445.51046920319516	23.745232193850565	88.67916055299644	82.16310644
19	20.23067037964266	48.39760377045262	17.851306245249887	153.4437340494541	37.15722648155591	6179.582247182479	16.868549539501565	42.12497805798264	39.558022633940304	88.37913100654613	330.3317879151661	21.314575358651773	111.76515186626214	93.62534505
1318	32.666150653411265	54.553916969169585	30.995403839575655	58.61032908682097	19.620730484038436	6102.204855850818	19.798188433736	67.19773990646848	33.89751947174433	36.94999607442377	537.5161858244765	25.760012911940205	150.53870651479534	12.09136916
980	29.287592709340245	44.780873692492015	32.499344421697344	281.2684036764823	29.420523266721535	7583.877772513341	19.842272976729614	78.74662550895202	56.59753261051032	74.06831244079869	766.5764182534595	26.086529210670452	166.45038476985007	49.3128546
435	20.20471623412872	43.72148907843042	15.3664292776255	236.2983711286914	18.978939631487513	5276.6946844862605	14.18520118932347	40.07336643236216	38.760139298584484	101.24534130744046	426.66180715142883	17.78362402394504	72.36459348729474	75.8080876
1328	1.4574858755502604	12.727796027109088	2.4313075459767335	20.27795795682734	26.661843087634225	7033.356640483633	2.014749564143538	5.823286247447397	7.567742938620058	28.52070839610127	398.62079620196215	5.107912880084641	26.815210819362655	126.5233923
1040	1.1340319757030861	43.918308927344604	0.6875369952946396	64.58512054141076	0.9637491288375791	6370.0003017267245	1.2000337157571617	16.18276855448527	9.989190245839472	11.682967631633758	294.8763901234405	2.7561301824765843	69.59994011789168	147.5785276
858	26.718232490947205	20.942769103338815	22.903429343900545	197.6648192091174	34.96997956741279	5590.687200647955	18.716270601883313	47.75713053249898	41.701405101577244	76.80453287657114	155.71448023223115	24.550359277180917	80.2660838107376	83.45393155
1078	0.7073262101168888	28.61550956326924	0.4281565761545324	21.9492752928398	0.7471545560356725	5922.914072048756	0.6727706818928059	9.475914038021982	9.518810888936844	3.436852797000652	106.47005192470901	1.5118345198378749	32.24074078703362	154.8323102
314	33.038730451535784	29.39554113143396	31.2157347204493	274.2518297356481	19.31645075945472	6528.60931554001	22.939760463248312	78.67413708041879	53.982898429995956	77.20502104038225	352.72776241253126	27.452738935630205	73.26241403415268	25.70896592
1263	2.4206839700149083	11.282401693463823	2.56010826715782	42.156725531155764	28.95197689345734	6469.383390299405	1.4275818861490257	12.360321031179092	10.406650700364455	4.38753784059856	592.7972782563364	7.65163554582672	32.333519130776274	153.2936239
316	31.604884736494913	25.344056248221943	31.209018512898894	207.53577173725958	29.35250970849996	5659.072181156131	21.099566126312812	56.34061392079096	54.72651485438965	105.98627915264774	445.4100004742738	30.131284932684252	81.80909506958652	69.6637148
1374	23.12066314068047	18.08559490945857	18.73633644071966	221.81111699308022	51.57948260080985	6498.75002267852	16.85233766995123	51.71942059043682	44.29482999480917	57.039945530718256	689.546484167691	19.72769247713736	101.65316065427452	97.55129652
1220	18.633693245971585	23.954546396723845	14.338133843701543	88.8688530335213	16.218087035987022	6301.274533923734	13.140857192860523	42.20836304715034	37.20520719075333	62.706717450798635	174.37129979377806	16.4943647358685	72.97008230594022	103.1743452
533	1.9258858644661316	20.087964767623273	1.4070833842033061	67.43970234911713	37.554110147440284	7089.113715158379	1.0250535850624538	23.279408221397546	20.412298296985647	11.98017321432658	422.4856995597599	5.030353797301769	67.36310385319399	122.4009655
255	33.16880580986576	38.33533783618278	33.18710367745169	185.68881149128018	29.647804135818628	6665.317300113884	21.653741629287783	54.45022971314928	55.07856224436961	84.28020037248568	546.3456679771342	30.411619733470694	113.41750960655774	26.13560573
